1226694021583556615	1
1345642384034435082	1
1278591738668441600	0
1232123046183473152	0
1346624176132505600	0
1242653342146244608	0
1243752709573849088	0
1258607748775841792	0
1233037328832032774	1
1250750322424926208	0
1296577155774775298	1
1297031347353956353	0
1286456798065516544	1
1345385183420141568	0
1242024694993129472	0
1311908910865903616	0
1260097032934457349	1
1237179474229297153	0
1240457966614003712	0
1226883881556758528	0
1243092827585646592	0
1304458915988623360	0
1260569942400827393	0
1346120697534320641	1
1296514840148627459	0
1260873685159735296	0
1284767972188274689	1
1221446254149820416	0
1288292197532438528	0
1273475035680739329	1
1345030305141444611	1
1233945251968057345	1
1241863768226664448	0
1238532779911950336	0
1323120289081798656	0
1241389347695292417	0
1230410215469780992	0
1241691948554977286	1
1248437230365900800	1
1220285396094869504	0
1244349143645970432	0
1346604398571642884	0
1238330863319826432	0
1306811708153802753	0
1249693750869274624	0
1298492872380092416	0
1335690680606265345	0
1291263578121486337	0
1234137024795467779	1
1251805586481541120	1
1316046279575703553	0
1225615163967131648	0
1251861152587558915	1
1299620914452021248	1
1250355291113189377	0
1245159171068051457	0
1274536876985077760	0
1284451711872929793	0
1331485958575775744	0
1274227199399219200	0
1255379778678542337	0
1237940896441786368	1
1326549149966192640	0
1338430367229886464	1
1309296562418352129	0
1239623365846949894	0
1344256923328081920	1
1244792885251170304	1
1296613488631062530	1
1241431751144157187	1
1246306454098849792	0
1234683114057658370	1
1330699080704479234	0
1313595526051397632	1
1256878320479637506	1
1344884709180882944	1
1261050109401366533	0
1334813546413092865	0
1249082984608620544	1
1258282918536818688	0
1237176535175462912	0
1255079572451676160	0
1272084274297143296	1
1328314489352105984	0
1346451790557028353	0
1242914742135664640	0
1234989956109455360	1
1244186787611729921	1
1309486380599447562	1
1233604482308747264	0
1245683244336476161	1
1292971229893160961	1
1271648089447657472	0
1243507623414116352	1
1236807007933304832	1
1312587636465307650	1
1344999083086233600	1
1333701419711467523	0
1273113580330778625	0
1245971916550070272	1
1274523914371293187	
1274391808869531649	1
1234286253861822464	1
1269076951999803392	0
1220658871544565760	0
1221403607720853504	1
1304025136627167235	1
1239980162201948160	0
1344571709504962560	0
1268384642081730561	1
1245614789029580805	1
1241859459720327168	1
1243703996235292672	0
1237355820720914432	0
1248927324071817217	1
1249468726774312963	1
1232666265908645893	1
1238550989696892930	0
1233272006566543360	1
1241373684947750913	1
1251310765576908800	0
1243574871969259520	1
1246808011282112512	1
1258607696330338304	0
1244245414284386306	1
1248162100939091969	1
1281196566192111617	0
1243569087051182084	0
1265029268892876800	0
1341462781816578049	0
1306474162093842432	0
1232669898997977088	1
1254599180431044610	
1346385046039498752	0
1260394075699568642	0
1237251839411621889	0
1244144758722830337	0
1341296873617780736	0
1241206900374593538	0
1227155313926852608	0
1273085159164739590	1
1253490453787238402	0
1255654298458796037	0
1240414612123791371	0
1345404528837976066	1
1271102588327362560	0
1310615648641245184	0
1265325183977394176	0
1235924819700375557	0
1276553655999741952	1
1344975239508230144	0
1294166867783954432	0
1322727561768497153	0
1232923068193890304	0
1245627025760518145	0
1242018396432023557	0
1248570142054744064	0
1259750857211383814	0
1240999304715628544	0
1250050336175337473	1
1245368974121947136	1
1240899740511784961	1
1307726213188743168	0
1257663867968249859	1
1250439321032646661	0
1306187551796068353	
1233391684010070016	1
1276627979880235013	1
1237402725924712448	0
1238194985926684672	0
1255347796363935744	0
1236920275695857664	1
1297702901544935425	0
1331336073037811713	0
1345663431513280512	1
1345352406507274240	0
1240330830154784768	1
1249388195986407425	0
1283341130352869378	
1247728372328747009	0
1259482397831245824	1
1245572682495619074	0
1287427735967670272	1
1247989897429999616	1
1303332101954117632	1
1235137876825796608	1
1247890925394612224	1
1240612270515904512	1
1249635083008372736	0
1234470587260497920	1
1260140151226933248	0
1245187829313011713	0
1245812517290598403	0
1339592856097357829	1
1232258802826661888	1
1236162579979833344	0
1344531230893735936	0
1338274074028515328	0
1264459077989482496	0
1256051850500902914	1
1309418805362212864	0
1311904357047296000	0
1255209714264297476	1
1344513687214669826	1
1301459807950446592	0
1244643251077840896	1
1323275753291571200	0
1220896807561068544	1
1252269097754083328	0
1240585924762726402	0
1241545019774791680	1
1265214516410765312	0
1237557427521728513	0
1304665937656901634	1
1254016073294180358	0
1238159505009053697	1
1311849312251449344	1
1268607776315629573	1
1311898955714715648	0
1255514448737046532	1
1262698663760953345	0
1238451421600575490	0
1239346984001196032	1
1241727660021231621	1
1307287524612567040	
1253247942913167362	0
1334670468402581504	0
1341405903954821121	1
1281422216379240453	0
1233733075764297730	1
1259201848659099648	0
1277956823056699395	0
1264336724240461824	0
1312763946894467074	0
1298429085756960768	0
1234010481678938112	0
1293025454182416384	0
1261247610469277696	0
1312229751545827328	0
1241823851278819328	1
1332428990192242689	0
1242314680271384577	0
1245702285922955269	0
1241899967070912512	0
1310762232570028032	
1237822408947568641	1
1241379036212781057	0
1262544726986821632	1
1254633049263874049	0
1232708628676849667	0
1345270238821056519	1
1256239443373162496	1
1282984038567796736	1
1338422079176155136	0
1257601632440774663	0
1260151154924679174	0
1252208259848638467	0
1306904545084149761	0
1256739378786791424	0
1241116254108135424	1
1244068756252319746	0
1243233305740247041	1
1239706455143522304	0
1262697646009069568	1
1277540382578896897	0
1281947935119269889	0
1235338165445177350	1
1250934753408106496	0
1282109026306678786	1
1317794373904551936	0
1255754727377088513	1
1345601791086399488	1
1220370906758803456	1
1257533672212725760	1
1277745816610967555	1
1339223763754180608	0
1248614606265708545	1
1223995635281661953	0
1244184381096263681	1
1344654487542136832	0
1222335383679074304	1
1340883616793063424	0
1306688026584559617	
1324512076484673538	1
1339391601747972097	0
1246001051204857857	0
1344084804413767680	1
1345583470215512070	0
1273802708185747458	
1274205367266918401	1
1229659393974833152	0
1241883789053190145	0
1236561397997350912	
1240762574389600264	0
1238531204015628288	0
1313611691259723778	1
1238709996101046272	1
1258778639321174016	0
1250948605906575361	0
1237430891665707008	
1282078259702898694	0
1278925459695124480	0
1282147669926793217	1
1289241534617985027	1
1259492403116998658	1
1273435261775630340	0
1241759017933975552	0
1327480754662727680	0
1346305092048224257	0
1246820364816089090	0
1346463169498255361	0
1305042009917239297	0
1311633975358689280	1
1233569333378371584	0
1269062943905214466	1
1304459918045409281	0
1257312416267825152	0
1248795320508657664	0
1304744060243111936	1
1297020617758134272	1
1237980418705485825	1
1243832200904069121	1
1262343061192859649	0
1161472512783527936	0
1252431864809377792	0
1243712463310331906	1
1241112389493436416	0
1227274245312405505	1
1248961021814816769	0
1344674989862170624	0
1234969321773789184	0
1252558404867915778	1
1254986732925153282	1
1244797057401004032	0
1333060409457217538	0
1344456427721510912	0
1231537336501989376	1
1254807674509811712	0
1243045832649248769	1
1287760180785090560	0
1296655121103745025	0
1339747631044673536	0
1288936760018313216	1
1279256552185171968	1
1249285339769737216	0
1309326156877889537	1
1234470959031050241	
1246028865907994625	0
1271431710115352576	0
1227646351040606208	1
1303308281734000640	1
1285385155108995073	0
1244193048961011712	1
1249988282030551041	1
1238039075484909568	0
1255318263942217728	0
1262520294008172544	0
1282902647012495360	0
1244789511760097286	0
1248955193875673088	0
1247300357920821249	1
1314782909291622400	1
1261998120260513792	0
1229073413165047809	1
1247921296375042048	0
1248513546117361665	0
1247094193165676544	0
1226660049419792385	0
1251229707972026368	0
1310059085727965185	0
1339842842684899328	0
1237744704898215938	0
1243907031817318404	1
1248604032861683712	1
1345856854178504705	1
1235176714759700482	1
1259312862826242049	0
1240126348900864005	0
1305029366229786624	0
1246800243082985472	1
1283759093937778689	0
1255342968967516160	1
1245946161338281984	1
1253590046306791426	0
1239978601015128067	0
1255105490511486976	1
1302305497236885509	0
1246467312116432897	0
1320351812361175041	0
1252236102758354944	0
1252100481112961024	0
1251170479488020482	0
1346614960751841280	1
1246974715677118464	0
1221101987032379392	1
1345351585992331264	0
1311994884690243592	1
1244809045015326720	0
1313201716934844416	0
1248423313988149249	0
1251851165521702912	0
1240765621853356035	1
1246255925956050944	0
1323249952802394113	0
1318716439310848000	1
1242070028524142596	0
1329725359328210946	1
1236172443338719234	0
1230654618712936448	0
1298500251955863554	0
1249324868488724480	0
1233470418654310406	0
1247621983321427972	1
1261444414246801408	0
1321807268745113603	0
1231634962824257542	0
1227013493225918464	0
1248395069935124482	1
1287426883810992128	1
1233077365007437841	1
1234691355898593280	0
1250249987465687040	0
1226482587675152390	1
1337998061377765376	0
1252985720471519232	1
1324529694839050240	1
1269462029149958149	0
1259339883849506817	0
1264941454012506119	1
1267029329667485696	0
1241622024008671234	0
1309121072399298567	0
1247796252055498754	0
1262762467794415619	0
1248580745892782080	0
1237784022778068993	1
1241883145839898629	0
1267000383806730241	1
1289525653310599180	1
1238041847471067137	0
1250966318972653569	1
1341065617877725185	1
1251673637230268416	1
1261912056581640193	0
1244435969631293444	0
1223370225367650304	1
1248025597999116288	0
1233521407994232833	0
1235181159799296006	1
1258007892147437570	0
1331422275199926272	0
1247830512665853955	1
1290110163743989762	1
1296905298628632576	0
1312030711394770945	1
1344631953773903874	0
1331493980647788545	1
1239561723893305344	0
1299339474443350016	0
1264904761536589826	0
1251523250917642240	1
1239016894637604865	0
1230542871859609600	1
1255126748297146368	0
1250394579875926018	0
1262027594054152192	0
1310734851172044800	0
1246063289534050304	0
1329833590662836226	0
1237958289729572864	1
1314452688893956097	1
1249285524742762496	0
1314652454789677056	1
1262259083958075392	0
1259096393832108038	1
1295898053027573761	0
1249129595573600256	0
1242397036441243649	0
1242241265330081792	0
1245740151738785793	0
1259727439627862016	0
1239356205660684294	0
1255264302744944640	0
1311904751852777472	0
1247735922033954816	0
1248988573690261506	0
1240213806472724483	0
1250403487533404164	0
1234498350327660544	1
1339379108594200583	0
1236377902972723200	1
1235607149084110849	1
1269919084885336065	0
1254061048866525185	1
1343354831906492416	1
1280408545020669952	1
1272712925518553088	1
1233978977993117696	1
1243911110341709824	0
1262277410998726657	0
1310154153612644357	0
1346574205526003712	0
1283814337749164035	0
1338844319168360448	0
1245763670396694528	
1260385905157632002	0
1267455195312730117	1
1245370778327175174	1
1264929481598177281	1
1344470833742360576	0
1233592943648239617	1
1235194514073149440	0
1256036442838614016	0
1345395962496380929	1
1243334843296927744	1
1241921607997808640	1
1250797606172856321	1
1246628315718389760	0
1303226564780326912	0
1251785332925722625	0
1339495477604020224	1
1246263290373660673	0
1269098614808211456	0
1341969467606245377	1
1248849781025366018	1
1331033975469395969	1
1243590903324905473	0
1244177041433358337	0
1272970041995206656	0
1169085727637786624	1
1245149848329846785	0
1291265579123265536	1
1230196788537241600	1
1252098979539681290	0
1236936997421436929	0
1310739568908533760	0
1259422694874873856	0
1236566322940542978	0
1250893688517033984	
1251053799310913536	0
1314194734127161351	1
1237981650140659712	0
1262953562012876800	1
1325324675094892547	0
1346639786614824960	1
1262033768715436038	1
1341900107940122624	1
1344167922583920640	0
1223847306694316034	0
1336157200620740609	0
1325921564215422976	0
1250547774111784962	0
1299941692225671174	0
1263110636369838085	1
1227486322652143617	0
1247094315790127105	0
1242249562951016448	0
1331415155536666625	0
1248651645363163136	0
1243353026695278592	0
1233799104263749633	0
1238079563436929024	0
1230790514414358528	0
1246810905863741441	1
1238807316603891712	0
1251324714137444352	0
1250627475253522433	0
1256882831101317120	0
1252132577873281025	0
1334395163586621443	0
1241711753542512640	0
1309756779518070786	
1247030597261742080	0
1319087103217528832	1
1243840944606081031	1
1262352623652356096	
1249638258763431938	1
1287198887334174720	0
1337942218640789504	1
1337065798804901896	1
1254820116719710208	1
1304857309051408384	0
1275722836871491584	0
1235778849927020550	0
1303875844138504192	0
1340855418277535750	1
1272452701419257858	0
1242639804535320577	1
1248231760300617729	0
1220893927500283904	1
1346613664510578690	0
1239048994212454400	0
1242567427831062528	0
1313974288882503682	1
1241032454397259776	0
1252058697959784448	1
1248256960459198465	0
1238397195583275008	0
1324130055912640515	0
1237044645831598085	1
1259814006342029313	1
1261091971575148544	0
1255572410289385472	
1322202847723753473	0
1268622150807678976	0
1207133488798789634	1
1306258933770747905	
1238685221077176320	1
1243505063114375169	0
1240623675486998528	1
1267297147898064896	0
1234411426904604672	1
1233620324056363009	0
1252597314767720448	0
1296855447429738496	0
1241726322914873346	0
1262316093193871360	1
1252030049496121346	1
1243544024461516802	1
1286859556841238528	1
1318725500022321154	0
1291993003549024257	0
1238233370598854656	1
1237955385757057025	1
1262589046636699648	0
1311921601206611970	1
1238544893544468480	0
1233710806753103873	0
1247980602529206272	0
1239011173732732928	1
1286831072374906881	0
1291687840049332224	0
1255487265700302855	0
1238231770727731200	1
1341025495928987649	0
1250952114072887302	0
1327835257618505728	0
1266524101436485634	0
1250596319002935296	1
1247013147728392194	1
1282368749291667456	1
1221027141589975041	0
1345880131147948032	1
1239891942080753664	0
1284330182916988928	0
1228328539272802304	1
1226523605627998209	1
1280637726774251522	0
1238026947747250176	0
1287047001465446400	0
1259700166992506882	0
1291528790686838784	0
1223622226861162496	0
1241615781827248136	0
1345654848759373824	1
1240988543784116224	1
1309704574505226240	0
1236088503416438784	1
1222204128614588416	0
1236545820310175746	0
1239590548794679299	0
1333973735913652224	0
1246210665645256713	0
1268980713094819840	0
1345653138343116800	0
1245044554782236674	0
1232940851438878720	0
1251400167737065472	0
1260627080020099073	0
1238003226609401856	1
1235894008691351552	1
1253247239214043136	0
1321743418389864448	0
1256189714509381632	1
1270497482418642950	
1272061187308412928	0
1259020424005873664	0
1246808138193547265	1
1294669397626363904	0
1328695660925882369	0
1288049854577442817	0
1244070549086593025	0
1224620498195058688	0
1345360661820428288	1
1256207647453245440	1
1244615394276474880	0
1271796966540947456	0
1284485240795336706	1
1305895854943776768	0
1241544108121849857	1
1239248168472268801	0
1245830802442571776	1
1260570625061593088	0
1245610437804093445	0
1294465100364079107	1
1344489225031282689	1
1259700779578871808	
1294802243489681410	0
1255503518418587648	1
1262810138517389314	0
1253343222300098566	1
1275021336268570626	0
1244434312356904962	1
1272069933946421250	0
1279569708933472256	1
1263155250090905602	1
1261496809089912833	1
1331256172981215232	0
1295337503650484224	1
1268371461632385026	1
1269477774281998338	0
1265975995250720770	0
1289189297988354048	1
1241623026224914433	1
1235181657000275969	1
1261817855542083584	0
1288819523479654400	0
1265177448351535104	0
1247352191666577413	1
1255348978645905409	1
1331637398866956288	0
1298055814633025537	0
1241025711231524865	1
1240296176240472064	0
1295878751947915264	1
1282136596721139712	0
1314220598931980289	0
1293052193298292736	0
1345867879636320257	1
1250240401060982784	1
1298453407787876359	1
1235176165888782337	1
1250780288482897920	0
1336130012727144449	0
1282703183903522817	1
1250785855175868416	1
1297437165979230209	0
1289333145049866242	1
1238705504727121926	1
1250986500382052354	0
1220898931447484417	1
1238095991422640130	1
1259172295945236482	0
1318965294820253697	1
1304615059914547200	0
1235933376218951680	0
1271307673368055815	1
1253104923962740738	0
1259974538785406977	0
1240647988759932930	0
1241748490012811265	1
1256780497289728002	0
1298225288967368704	
1313032004665921536	1
1259497059708735488	1
1246178660933152775	0
1346622513732702209	0
1289783003028193281	0
1238792921689640960	1
1254620370155388933	1
1232775478345371648	0
1229801397488668674	1
1316371498941263872	0
1242536324999020545	1
1276707320571949056	1
1234075272359694336	0
1298113270692212741	0
1229615900870922241	0
1242239836150550534	0
